route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
8,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,a05b5f36-25e2-40b6-b78f-17cfb5269a03,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,b42bf592-da76-4c0b-8bed-8e7a6402e8f7
1B,87901baf-0994-499f-9975-63bb8fb0199c,2d60223f-7b44-4356-8337-992a95146aed,3c435a70-bd1f-4d17-86ca-139de51f22c9,to CityBus Center,1,f02f70b7-dde2-4b06-86e3-55d3397bdb84
3,87901baf-0994-499f-9975-63bb8fb0199c,39d6d042-c122-49ce-8d4f-4182408d2ef1,b8c15b96-4ecb-4c22-87aa-527ace63b880,Lafayette Square to Ivy Tech & Tippecanoe Mall,0,b593b59d-6e8f-4b62-bfa4-d23b20cc13da
35E,b2de3b5a-bea7-481a-98a5-c62b1807beca,4890c85a-d8a6-45cc-aa54-fb77ab9084dd,70814020-a9b7-44ef-a20e-fb5aff6b77a5,Village West/Cottage Apts to/from Purdue,0,6b98cce4-9fb9-48b6-b9ce-75f46ee83964
10,8412ba33-64c1-4466-b8ba-7a5056f942ea,256ca129-fa2c-4ba3-996e-9ac52dea856d,56fdf086-7941-45a1-afb3-b928148109a2,to Shining Armor Ln,0,de57a84d-2fe9-4ab9-b5cc-7b2585e7ecb4
1A,9b84fbdb-8987-48b3-b034-b765a4d36474,7fdbffd3-6460-40fe-9e67-7f6cff2a7904,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,f8adfc8a-3f80-4f32-a1f9-db8e681bfa60
2B,b2de3b5a-bea7-481a-98a5-c62b1807beca,0e866162-de52-451e-8861-073f3da15eed,8893a0f4-c34d-4fc9-a9fb-8e833fee37ca,to Union St & Underwood St,0,8d56c026-2c7c-4552-b2b3-c7289fd47c84
3,9b84fbdb-8987-48b3-b034-b765a4d36474,f914ad18-c28d-47f5-941f-aee1377d3e39,b8c15b96-4ecb-4c22-87aa-527ace63b880,Lafayette Square to Ivy Tech & Tippecanoe Mall,0,c2aa8280-276a-43d2-a350-70db305a80ba
7,b2de3b5a-bea7-481a-98a5-c62b1807beca,2dd14487-0210-44ee-9b52-0b7c1c62a94e,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,fed23068-e31d-49d8-87bf-41f597e7bcf4
24E,b2de3b5a-bea7-481a-98a5-c62b1807beca,6bd76abe-9971-4da2-a899-943739e0f045,e8ff9056-010e-480e-be87-5fbfd502f830,Express to Purdue Campus,1,227f8624-9320-4531-b4b0-04de0f75d70e
6B,b2de3b5a-bea7-481a-98a5-c62b1807beca,485df690-32a4-4052-b44d-9cb8a0df44d9,76f6f48e-6195-424d-9f43-c18c77e27a27,to Beck Ln,1,42ae54b2-e3c8-428a-aacc-abeed7237b95
1A,87901baf-0994-499f-9975-63bb8fb0199c,ff480a08-b577-414a-8825-80fbbe630b64,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,59665c18-2538-46d8-9f16-9964305fa8ae
4B,9b84fbdb-8987-48b3-b034-b765a4d36474,3f44691f-3fd0-405d-8f7f-af20f4c764c7,7218f1c2-a821-475e-840c-a049d1a625b1,to Campus & CityBus Center,1,3447a198-34d3-43e8-b479-ed20065a9e69
7,9b84fbdb-8987-48b3-b034-b765a4d36474,9e1b012d-de2b-4193-bb1c-fdcb42358441,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,9fa1182d-7774-4689-9508-6fd1d644a7cb
2A,b2de3b5a-bea7-481a-98a5-c62b1807beca,8c50284e-5715-44ff-b805-e75164262b2b,ae80f7da-68bb-4e11-82d9-4e434fd30733,to Schuyler Ave,1,8d56c026-2c7c-4552-b2b3-c7289fd47c84
14C,b2de3b5a-bea7-481a-98a5-c62b1807beca,07f6ae32-276d-43ce-88b5-c44bae853d13,e335420d-ceb4-49cd-a60e-a8a967b18129,to Airport and AvTech,0,c5185795-da29-4c8a-ba6d-a8c6614d6754
1A,9b84fbdb-8987-48b3-b034-b765a4d36474,698822a8-4cfa-456d-b156-32ab0218e487,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,afa99155-5e6b-4d26-a5fe-bfc261718fee
23,87901baf-0994-499f-9975-63bb8fb0199c,202b419b-7697-4314-8c01-e1993f52c3bf,007b678c-d15d-4e6a-8928-cab840ddf344,to Wabash Landing & Purdue Campus,1,5b744d3c-fb15-4107-9bf9-436393425c40
7,8412ba33-64c1-4466-b8ba-7a5056f942ea,4379e400-53fa-4b9b-83ec-4f8ce01b60a3,b4417114-9ce7-42e9-936b-536f4ec21247,to CityBus Center,0,ba91ea8d-429b-451f-ad3d-d2c858d8e659
13C,b2de3b5a-bea7-481a-98a5-c62b1807beca,47992102-192a-43fa-b453-744c6154bd7b,5394dfa6-526f-417d-96b5-51e5d4ce396d,to Dorms & Dining Halls & Physics,0,06c8e545-28b5-491c-afe3-90aeaa185f60
2A,b2de3b5a-bea7-481a-98a5-c62b1807beca,b3fe8b16-4c08-4e1e-9ff6-2b5182394c30,f42d1f15-dd59-4025-b28f-99a130b2d962,to CityBus Center,0,8d56c026-2c7c-4552-b2b3-c7289fd47c84
10,b2de3b5a-bea7-481a-98a5-c62b1807beca,5353613a-7479-47a2-b2ee-d6c1b5bf2688,624d1f32-a356-47fb-b477-afd271f462cd,to Yeager Rd and Purdue,1,8ece779e-0f29-4ee6-a997-55b255c6b89a
13C,b2de3b5a-bea7-481a-98a5-c62b1807beca,f7856a8d-0133-488c-b7cf-7d778b58dd8e,5394dfa6-526f-417d-96b5-51e5d4ce396d,to Dorms & Dining Halls & Physics,0,e4e06e79-5efd-4427-8b64-b2f9ee3ed66c
3,b2de3b5a-bea7-481a-98a5-c62b1807beca,3fe74aba-c50e-4f5c-9242-142c28d9dfba,27d96cf3-940c-495a-ba0e-94d497c2f149,to CityBus Center,1,07465403-bed2-4202-8278-7038ab9332d5
23,b2de3b5a-bea7-481a-98a5-c62b1807beca,f83332c9-f574-4e9a-9e62-fe42b74fb4c8,a793c083-222b-4293-9d4e-f7454bbd6855,to Lafayette and Riverwalk Apts and TCCC,0,6e9621c8-ec81-4dcb-8cdb-76da0ca2dbc8
2B,9b84fbdb-8987-48b3-b034-b765a4d36474,48e7c2d5-2a67-43bd-a4e5-13e5aadee835,33ace3e0-53ff-4dc0-a898-bd50817a1644,to CityBus Center,1,d3673445-822c-4d0d-8da7-acced4b2b369
10,9b84fbdb-8987-48b3-b034-b765a4d36474,3474bc03-d0c7-4f06-ab70-261bb03d53b9,624d1f32-a356-47fb-b477-afd271f462cd,to Yeager Rd and Purdue,1,bf584d19-5b4b-43e0-8db5-60efa7ce83bb
1B,9b84fbdb-8987-48b3-b034-b765a4d36474,e25c5867-e24b-47cd-aebc-77665e2d8f0c,fa1bfc2a-4aa5-4966-81d1-33a2a1ea14c6,to WL Walmart and Meijer,0,24cb8c5b-0e26-463b-9f19-ffdf03c7a452
2A,8412ba33-64c1-4466-b8ba-7a5056f942ea,b9d6e1ee-dd9e-4c06-ab56-0a15f9ccc540,ae80f7da-68bb-4e11-82d9-4e434fd30733,to Schuyler Ave,1,899fa948-832e-4166-ab46-27691685781c
10,87901baf-0994-499f-9975-63bb8fb0199c,7f06aa10-491a-459d-88d2-51c31ee23791,56fdf086-7941-45a1-afb3-b928148109a2,to Shining Armor Ln,0,9a49b60b-fbd0-4ed7-baec-cb957de3fe36
1A,87901baf-0994-499f-9975-63bb8fb0199c,e7d0ddd3-4863-4060-8766-28733a8a3ed6,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,59665c18-2538-46d8-9f16-9964305fa8ae
4B,8412ba33-64c1-4466-b8ba-7a5056f942ea,1302b1e2-f94d-4eaa-a89a-4a1ce5c82ddb,7218f1c2-a821-475e-840c-a049d1a625b1,to Campus & CityBus Center,1,7fc60895-94f6-4224-bbeb-08ad0b836ba8
2A,b2de3b5a-bea7-481a-98a5-c62b1807beca,3c725eb9-0ca4-4cf2-9b62-8a4560d7107c,f42d1f15-dd59-4025-b28f-99a130b2d962,to CityBus Center,0,e4538e63-e638-47da-b8b3-73b5e6b75ed6
7,8412ba33-64c1-4466-b8ba-7a5056f942ea,1ef93991-f1fb-41a3-8533-aad77ea37f2c,b4417114-9ce7-42e9-936b-536f4ec21247,to CityBus Center,0,ba91ea8d-429b-451f-ad3d-d2c858d8e659
7,87901baf-0994-499f-9975-63bb8fb0199c,93d4f415-655b-4bb5-a11c-f04bbda0f303,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,e90e6c04-20ec-4a35-821e-c8b974309e75
7,9b84fbdb-8987-48b3-b034-b765a4d36474,8f23889a-0e9f-4677-b4cb-9f823aa6d485,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,c2aa8280-276a-43d2-a350-70db305a80ba
1B,8412ba33-64c1-4466-b8ba-7a5056f942ea,453b56d8-756a-4be7-988a-709c7e3022ce,3c435a70-bd1f-4d17-86ca-139de51f22c9,to CityBus Center,1,064582f1-b5fb-4f46-b915-6a490f8e6e13
2A,87901baf-0994-499f-9975-63bb8fb0199c,4024b751-8523-4fc4-96e0-74f0330fa019,ae80f7da-68bb-4e11-82d9-4e434fd30733,to Schuyler Ave,1,4cc4094a-f822-4c9b-a9f7-b55b10fc089a
3,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,1c7d1f19-d09c-4785-aa76-4ad2a7cf2123,b8c15b96-4ecb-4c22-87aa-527ace63b880,Lafayette Square to Ivy Tech & Tippecanoe Mall,0,33ea01fa-d5e6-402c-8750-fbb9c5131da4
8,87901baf-0994-499f-9975-63bb8fb0199c,0f345322-e55d-499e-9cd3-44fdba865bf8,ff80a8f5-2afb-449a-8e43-76f253357b41,to Klondike Rd and Rutherford Dr,0,a72b8cc0-c631-45d7-ad23-7e034a84a6dd
6B,b2de3b5a-bea7-481a-98a5-c62b1807beca,ffe7307e-bfbc-431a-9146-56ea4279f337,76f6f48e-6195-424d-9f43-c18c77e27a27,to Beck Ln,1,42ae54b2-e3c8-428a-aacc-abeed7237b95
6B,9b84fbdb-8987-48b3-b034-b765a4d36474,43cb3977-5979-46ca-b788-a98007048b0b,9e21239f-d54e-46e6-abcb-648b572ea90f,to CityBus Center,0,1d3fb684-882b-468c-9acf-78382e9b300a
8,8412ba33-64c1-4466-b8ba-7a5056f942ea,b0f59de5-623f-43ee-a8a6-3c6df52a1bda,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,3abd4565-8a6f-47d1-986c-29d0c65b7757
3,87901baf-0994-499f-9975-63bb8fb0199c,ac4694a5-9ec2-45b8-8bd6-c0ec3f13958b,27d96cf3-940c-495a-ba0e-94d497c2f149,to CityBus Center,1,b593b59d-6e8f-4b62-bfa4-d23b20cc13da
4B,31a67940-5b0a-493e-b9e2-9b93b15ff59a,3f4a77db-acf2-4ed2-bc00-2a451e9e0c9d,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,1d3ab88c-7783-4412-8764-524b4a0cd363
4B,31a67940-5b0a-493e-b9e2-9b93b15ff59a,ac701358-198f-4d8e-92f1-a775fbc740b3,12648a3c-ba8d-48be-8a85-8681ac0d9bff,to Campus & WL Walmart,0,1d3ab88c-7783-4412-8764-524b4a0cd363
1A,8412ba33-64c1-4466-b8ba-7a5056f942ea,fa822f52-853c-4cc0-90ca-e1dd08358d55,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,5b839769-3667-4f32-a7f8-3ddc138b14e8
6A,8412ba33-64c1-4466-b8ba-7a5056f942ea,5368d8e7-17d8-46b1-9681-9e6f87b1784c,f71ad2a5-ff13-4379-adc1-e257c3e59f53,to Veterans Memorial Pkwy S / Walmart,0,6450a572-426e-4bce-be27-90731ab06fc1
2B,9b84fbdb-8987-48b3-b034-b765a4d36474,c880db96-b627-4e0b-ada1-916fa3704ea6,33ace3e0-53ff-4dc0-a898-bd50817a1644,to CityBus Center,1,d3673445-822c-4d0d-8da7-acced4b2b369
23,b2de3b5a-bea7-481a-98a5-c62b1807beca,2aacb7ba-a393-481b-9e01-9ab36fb436a1,007b678c-d15d-4e6a-8928-cab840ddf344,to Wabash Landing & Purdue Campus,1,6e9621c8-ec81-4dcb-8cdb-76da0ca2dbc8
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,7ded5602-055c-44cd-a5bd-6579a79697e6,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,4ed8d90d-6d06-4319-ba77-a24330960859
2A,b2de3b5a-bea7-481a-98a5-c62b1807beca,3be151a9-3937-477d-84c6-7392e4344f84,ae80f7da-68bb-4e11-82d9-4e434fd30733,to Schuyler Ave,1,8d56c026-2c7c-4552-b2b3-c7289fd47c84
23,87901baf-0994-499f-9975-63bb8fb0199c,4fbd64dd-dae0-4646-90e3-c8f7bdb86e7e,a793c083-222b-4293-9d4e-f7454bbd6855,to Lafayette and Riverwalk Apts and TCCC,0,5b744d3c-fb15-4107-9bf9-436393425c40
3,8412ba33-64c1-4466-b8ba-7a5056f942ea,ab552d2f-e9ec-4c54-a167-f25e21da472a,75965b70-7ad7-4945-be19-cfb16a1b3fa6,to CityBus Center,1,d3bd961d-9a46-4c34-ae7c-2ad116f7e2cb
6B,b2de3b5a-bea7-481a-98a5-c62b1807beca,c8ab45b5-88ad-4c97-9e7e-9e23ea89c373,76f6f48e-6195-424d-9f43-c18c77e27a27,to Beck Ln,1,42ae54b2-e3c8-428a-aacc-abeed7237b95
7,b2de3b5a-bea7-481a-98a5-c62b1807beca,ebf8cbe2-a1aa-4931-bc8c-04fe4447fdcc,77ef10ae-585a-4bc9-adff-fc125f0932d2,to CityBus Center,0,fed23068-e31d-49d8-87bf-41f597e7bcf4
8,87901baf-0994-499f-9975-63bb8fb0199c,f7e3ec8c-2334-40d8-9b19-0b009ccdb2e0,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,a72b8cc0-c631-45d7-ad23-7e034a84a6dd
2A,87901baf-0994-499f-9975-63bb8fb0199c,818630e2-7a16-4c0b-91a6-c74a029df785,ae80f7da-68bb-4e11-82d9-4e434fd30733,to Schuyler Ave,1,6ea25583-66c4-4a15-ac7c-d847817725b9
8,c3b47a3f-853b-4e8f-8f8f-36a78b536dce,21633e88-5a29-48f2-b451-bcad1b4d2363,ff80a8f5-2afb-449a-8e43-76f253357b41,to Klondike Rd and Rutherford Dr,0,b42bf592-da76-4c0b-8bed-8e7a6402e8f7
1B,31a67940-5b0a-493e-b9e2-9b93b15ff59a,6778e700-423b-4ae9-a368-ea99fb76be4a,716a1134-702e-43b2-8984-fd6f12a926a3,to CityBus Center,1,8b7796da-0a70-4d85-b623-948d30d2efd1
5,87901baf-0994-499f-9975-63bb8fb0199c,27d01671-decd-4fd0-b474-ab5e2e5ee1d9,c5ec81b9-e850-475e-af29-7b3b1d08551d,to Purdue Campus and PMU,1,a16f9499-4134-4ebf-ac18-080e72cf166e
1A,9b84fbdb-8987-48b3-b034-b765a4d36474,e7ea90be-8f16-453b-837c-e8bbc7a3ca4a,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,18e77828-1dc8-4b6b-9498-f70ff3d3412a
6B,8412ba33-64c1-4466-b8ba-7a5056f942ea,7d9df74f-0cbc-40eb-8f0e-cb5e93f8d5fc,9e21239f-d54e-46e6-abcb-648b572ea90f,to CityBus Center,0,b1209110-2e10-448c-a3f0-642d60944cee
8,9b84fbdb-8987-48b3-b034-b765a4d36474,13f1533c-d783-47f3-b3fb-2f6ea8955cde,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,f340cdfa-e8c2-4af4-b844-eb392870e352
10,8412ba33-64c1-4466-b8ba-7a5056f942ea,420a8b9c-ae76-487c-ab59-a2f2ef58336d,56fdf086-7941-45a1-afb3-b928148109a2,to Shining Armor Ln,0,de57a84d-2fe9-4ab9-b5cc-7b2585e7ecb4
6B,9b84fbdb-8987-48b3-b034-b765a4d36474,0275e416-396a-4f2c-b35d-ab52060bc820,76f6f48e-6195-424d-9f43-c18c77e27a27,to Beck Ln,1,1d3fb684-882b-468c-9acf-78382e9b300a
10,b2de3b5a-bea7-481a-98a5-c62b1807beca,95c50732-914c-44fc-a2e1-af9317175fdf,624d1f32-a356-47fb-b477-afd271f462cd,to Yeager Rd and Purdue,1,8ece779e-0f29-4ee6-a997-55b255c6b89a
9,b2de3b5a-bea7-481a-98a5-c62b1807beca,b88d487f-54a5-46a7-b3e5-2ca70030acca,7afb54ae-31a1-4536-b273-c1a67b17e963,to Park East Blvd and IU Hospital,0,abb2fc41-8019-480b-bbed-eaab4304b8f6
2A,b2de3b5a-bea7-481a-98a5-c62b1807beca,9365e274-cee9-4214-b3fe-a5e7fee84fc2,f42d1f15-dd59-4025-b28f-99a130b2d962,to CityBus Center,0,e4538e63-e638-47da-b8b3-73b5e6b75ed6
21E,b2de3b5a-bea7-481a-98a5-c62b1807beca,613c1739-96a0-471c-ad91-0775bbdb4508,42719558-c2a4-467d-8614-840defe90744,Express to Purdue Campus,1,4a20555b-2fba-499c-935e-718ff58fcb94
6A,9b84fbdb-8987-48b3-b034-b765a4d36474,6db3a706-1e3c-49d6-82c6-96567e1ea3ce,bc162fca-a6bc-4e4e-99d8-3f4648da05ea,to CityBus Center,1,7001ac04-67ef-42b4-ae6e-615dc93da278
6A,9b84fbdb-8987-48b3-b034-b765a4d36474,1520d365-998a-4186-b298-56cfe4fcc04e,f71ad2a5-ff13-4379-adc1-e257c3e59f53,to Veterans Memorial Pkwy S / Walmart,0,3e700deb-7aa3-4e7b-8f93-1d3a820844e7
1A,31a67940-5b0a-493e-b9e2-9b93b15ff59a,5c6a16f5-20ac-4817-88e8-51b1141c219c,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,ebdd7ddf-913d-4252-82f1-8a8a02da300f
13C,b2de3b5a-bea7-481a-98a5-c62b1807beca,a64effb6-a066-4be3-b797-e0ddcb93261f,5394dfa6-526f-417d-96b5-51e5d4ce396d,to Dorms & Dining Halls & Physics,0,06c8e545-28b5-491c-afe3-90aeaa185f60
35E,b2de3b5a-bea7-481a-98a5-c62b1807beca,bfbcf323-e506-4589-bc07-f5f8ce3c9065,70814020-a9b7-44ef-a20e-fb5aff6b77a5,Village West/Cottage Apts to/from Purdue,0,b82c6f99-2abd-4c77-b9d9-2704bf025384
35E,b2de3b5a-bea7-481a-98a5-c62b1807beca,4b8fbdb0-c4d5-43e3-905f-f543df0a1e98,70814020-a9b7-44ef-a20e-fb5aff6b77a5,Village West/Cottage Apts to/from Purdue,0,6b98cce4-9fb9-48b6-b9ce-75f46ee83964
2A,87901baf-0994-499f-9975-63bb8fb0199c,1ad70a6d-a149-4149-b776-e937d578e523,f42d1f15-dd59-4025-b28f-99a130b2d962,to CityBus Center,0,4cc4094a-f822-4c9b-a9f7-b55b10fc089a
7,31a67940-5b0a-493e-b9e2-9b93b15ff59a,44c87a81-e30d-4560-8629-3f92756233f6,de154292-7fe9-40e4-9e11-8776303bf1c6,to CityBus Center,0,435b08c2-2b41-4a59-a05b-92b7b2999d5a
4A,8412ba33-64c1-4466-b8ba-7a5056f942ea,8370ddfa-ded5-4108-93c5-5221187fe102,106b7a4b-c510-4c36-84f3-e9ba6c6a9e1a,to Tippecanoe Mall,0,d5c70b05-45de-4495-a12f-6245084e77a7
5,87901baf-0994-499f-9975-63bb8fb0199c,6542652f-ac7c-431b-90c4-d9c944a0c340,c5ec81b9-e850-475e-af29-7b3b1d08551d,to Purdue Campus and PMU,1,a16f9499-4134-4ebf-ac18-080e72cf166e
7,8412ba33-64c1-4466-b8ba-7a5056f942ea,edec545f-2b68-403f-aa85-b72c4b88a1c2,62c1143c-029a-4b43-9f4f-6d6f9c55bc76,to Walmart & Meijer,1,d3bd961d-9a46-4c34-ae7c-2ad116f7e2cb
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,80db6318-415c-4c51-86b0-4651eb0f9a51,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,761f6fb6-f586-4f58-b920-516e50019f3a
4B,8412ba33-64c1-4466-b8ba-7a5056f942ea,e555e51d-0e78-4bd7-a608-13d7a398eb34,7218f1c2-a821-475e-840c-a049d1a625b1,to Campus & CityBus Center,1,26e89940-8e97-477c-b716-f79f7a0d5822
3,8412ba33-64c1-4466-b8ba-7a5056f942ea,077319c8-b82f-4a21-8a24-34ed529b72ff,75965b70-7ad7-4945-be19-cfb16a1b3fa6,to CityBus Center,1,ba91ea8d-429b-451f-ad3d-d2c858d8e659
2B,b2de3b5a-bea7-481a-98a5-c62b1807beca,de853b65-b84e-4bca-8d08-fe6706528d40,20e15c6a-5b6f-40ca-9df9-888a18a65225,to Union St & Underwood St (+Howarth Center),0,e4538e63-e638-47da-b8b3-73b5e6b75ed6
6A,9b84fbdb-8987-48b3-b034-b765a4d36474,28fc0597-1e93-4b91-b8be-f49e15592d17,f71ad2a5-ff13-4379-adc1-e257c3e59f53,to Veterans Memorial Pkwy S / Walmart,0,7001ac04-67ef-42b4-ae6e-615dc93da278
1A,87901baf-0994-499f-9975-63bb8fb0199c,b3f9f77d-cbd6-4cd4-80df-192c9c82b926,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,2aa1059c-83a6-468a-8e79-c7fd179f8d09
7,87901baf-0994-499f-9975-63bb8fb0199c,dfef3d33-ab4f-439c-9935-457236d560f0,b4417114-9ce7-42e9-936b-536f4ec21247,to CityBus Center,0,a82c983c-6cb1-4b34-ade2-c32d12fb99b6
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,61fea59b-ae82-42e2-8033-2cbda7b19921,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,4ed8d90d-6d06-4319-ba77-a24330960859
13C,b2de3b5a-bea7-481a-98a5-c62b1807beca,6ca97f39-ad7c-4dba-9725-617ab339b806,5394dfa6-526f-417d-96b5-51e5d4ce396d,to Dorms & Dining Halls & Physics,0,06c8e545-28b5-491c-afe3-90aeaa185f60
6A,87901baf-0994-499f-9975-63bb8fb0199c,81a02439-adf9-4ccf-8452-4053fd097149,f71ad2a5-ff13-4379-adc1-e257c3e59f53,to Veterans Memorial Pkwy S / Walmart,0,f9e7e5e4-fda6-4124-aafa-1180b0b58437
1A,31a67940-5b0a-493e-b9e2-9b93b15ff59a,c31a42e4-ca82-44a3-8227-a5df4b35c4c9,5a3bff2c-b3f2-4911-8ef6-442c2d85d857,to Tippecanoe Mall,0,566fb278-c9ab-4651-be5f-00e0d1ca3acf
15C,b2de3b5a-bea7-481a-98a5-c62b1807beca,8f1c5b04-e8e1-4eca-ac67-5af471b0a335,e585597e-0bea-47a2-b2ad-5525a03f22ee,to Tower Acres,0,483547ff-8aef-4f8e-a644-ca005ff788b3
8,9b84fbdb-8987-48b3-b034-b765a4d36474,3f81513f-ce02-403d-a24a-26ff4ddc7b56,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,f340cdfa-e8c2-4af4-b844-eb392870e352
7,31a67940-5b0a-493e-b9e2-9b93b15ff59a,c404a4fa-f197-4694-94f0-e230ec7fa9e0,b4417114-9ce7-42e9-936b-536f4ec21247,to CityBus Center,0,435b08c2-2b41-4a59-a05b-92b7b2999d5a
10,8412ba33-64c1-4466-b8ba-7a5056f942ea,3043fcc4-299f-41d3-9ca7-9e4ba6c2c006,624d1f32-a356-47fb-b477-afd271f462cd,to Yeager Rd and Purdue,1,de57a84d-2fe9-4ab9-b5cc-7b2585e7ecb4
23,8412ba33-64c1-4466-b8ba-7a5056f942ea,61c875eb-68f1-4f34-858d-726089a92234,2090d1c1-77f9-4733-97f2-b4e97249c6ab,to Riverwalk Apts,1,87344686-dcb7-4a55-8587-f3c46cd550ed
2A,8412ba33-64c1-4466-b8ba-7a5056f942ea,8c803447-06db-4446-a2f0-d201f15a76c2,ae80f7da-68bb-4e11-82d9-4e434fd30733,to Schuyler Ave,1,899fa948-832e-4166-ab46-27691685781c
2B,87901baf-0994-499f-9975-63bb8fb0199c,a6b49a40-1a9f-4e91-b12a-3aa177ba7f55,db416ff3-0f30-49ce-a448-0bba8f984215,to CityBus Center,1,4cc4094a-f822-4c9b-a9f7-b55b10fc089a
1A,31a67940-5b0a-493e-b9e2-9b93b15ff59a,61b4714a-436b-45f8-8c88-0fe1537a5409,f0bfdbab-3f2e-40c7-823b-27ed6dd81e54,to CityBus Center,1,ebdd7ddf-913d-4252-82f1-8a8a02da300f
8,31a67940-5b0a-493e-b9e2-9b93b15ff59a,8a06a23b-f0dc-4d03-b634-aef55425a133,ff80a8f5-2afb-449a-8e43-76f253357b41,to Klondike Rd and Rutherford Dr,0,4b7e47a7-c3d9-4059-8d61-54ceced110d0
16C,b2de3b5a-bea7-481a-98a5-c62b1807beca,4ccde239-446e-46e5-948b-6b73a0479338,0b4c0e9d-9ceb-4424-84ef-0c222182a7ed,to Purdue Campus University Hall,1,71ee422f-5141-41f7-81a3-eaac8d4c263c
2B,87901baf-0994-499f-9975-63bb8fb0199c,2ffcbee2-ece1-4006-965b-5efbbc7f23dd,8893a0f4-c34d-4fc9-a9fb-8e833fee37ca,to Union St & Underwood St,0,4cc4094a-f822-4c9b-a9f7-b55b10fc089a
3,31a67940-5b0a-493e-b9e2-9b93b15ff59a,6327e3d3-fc02-4c76-af5c-6e46ce35fcb7,75965b70-7ad7-4945-be19-cfb16a1b3fa6,to CityBus Center,1,096c9d9f-14ca-49d1-8570-299660b36a29
4A,b2de3b5a-bea7-481a-98a5-c62b1807beca,ffe79d61-d298-4a82-bba2-018601af398e,2a068c67-dc1e-4ead-a035-c4161cb0a07e,to CityBus Center,1,1cfbfb2d-8df6-4f6b-9284-5d81a14e3da9
8,31a67940-5b0a-493e-b9e2-9b93b15ff59a,1b8ee97e-9a8a-49c1-a32a-eb3b1f85c440,ed975a1b-9d65-44e7-b9a1-fd5ab53a748b,to WL Walmart,1,4b7e47a7-c3d9-4059-8d61-54ceced110d0
23,b2de3b5a-bea7-481a-98a5-c62b1807beca,8e174514-704e-427e-8057-3193cb198669,007b678c-d15d-4e6a-8928-cab840ddf344,to Wabash Landing & Purdue Campus,1,6e9621c8-ec81-4dcb-8cdb-76da0ca2dbc8
1B,31a67940-5b0a-493e-b9e2-9b93b15ff59a,31ccea34-5fe4-4021-869d-f6abeeb8f848,3c435a70-bd1f-4d17-86ca-139de51f22c9,to CityBus Center,1,8b7796da-0a70-4d85-b623-948d30d2efd1
35E,b2de3b5a-bea7-481a-98a5-c62b1807beca,d182cd3b-e3fd-4e34-81e4-2bf880210b40,70814020-a9b7-44ef-a20e-fb5aff6b77a5,Village West/Cottage Apts to/from Purdue,0,1e69726c-17f2-48ab-9849-eb91d1a06e66
1B,87901baf-0994-499f-9975-63bb8fb0199c,9ecd5a16-25d8-4a65-9dd7-bc7a8be005a8,fa1bfc2a-4aa5-4966-81d1-33a2a1ea14c6,to WL Walmart and Meijer,0,f02f70b7-dde2-4b06-86e3-55d3397bdb84
3,31a67940-5b0a-493e-b9e2-9b93b15ff59a,dd52563f-4717-460b-ad83-00c1d27771b4,75965b70-7ad7-4945-be19-cfb16a1b3fa6,to CityBus Center,1,096c9d9f-14ca-49d1-8570-299660b36a29
2B,87901baf-0994-499f-9975-63bb8fb0199c,f37f36d8-2cea-4982-b9b7-afe40ea3e276,8893a0f4-c34d-4fc9-a9fb-8e833fee37ca,to Union St & Underwood St,0,6ea25583-66c4-4a15-ac7c-d847817725b9
